filename,Openness,Vitality,Warmth,Structural_Stability
집_13_남_11237.json,60.03145300662441,78.17,37.72826459622032,60.6
집_13_여_00616.json,73.5594651653765,76.37,64.787109375,69.18
집_13_남_12035.json,63.726840217203815,72.85,20.983245644316707,91.57
집_13_남_10105.json,47.5349391689865,75.23,76.14111328125,86.61
집_13_남_09181.json,67.9569588295235,67.57,67.59033203125,88.52
집_13_남_11182.json,66.88535275462557,71.95,47.168212890625,73.85
집_13_남_08578.json,82.2022623256953,73.85,20.974917182549248,92.55
집_13_남_13840.json,75.92630729096936,65.61,33.19716326904074,79.86
집_13_남_08374.json,71.66583060003859,71.1,33.99139365435981,74.32
집_13_남_10220.json,69.03916076234415,78.64,48.317626953125,80.98
집_13_남_09005.json,69.60522321013661,71.99,48.5888671875,71.08
집_13_남_08848.json,71.21749705541563,85.29,64.55859375,76.05
집_13_여_00723.json,84.2215351773128,74.56,39.33740234375,78.21
집_13_남_11220.json,81.6474511963772,92.7,52.77721341019139,75.26
집_13_남_12969.json,69.3406504230901,63.43,71.39341825045646,82.71
집_13_여_00422.json,64.00067765981477,74.71,36.872900653760205,90.44
집_13_남_09493.json,50.49150622876557,76.82,30.2080980443938,81.15
집_13_여_00159.json,84.05684754521964,70.84,48.76708984375,67.63
집_13_남_08544.json,73.04947822441233,64.79,33.07520245512446,78.55
집_13_남_08773.json,50.0,93.07,45.11451489013851,87.01
집_13_여_01369.json,81.015093920037,76.05,34.29077190811457,89.48
집_13_여_00982.json,76.12679324690245,75.75,47.6220703125,71.03
집_13_남_12290.json,68.1411297732368,75.63,53.161402283309286,84.15
집_13_남_10080.json,51.21357962588178,62.39,48.28618464465057,81.84
집_13_여_00810.json,74.45598522418231,77.13,41.5143767338135,86.9
집_13_남_09269.json,74.83434388801557,75.45,50.59223277904877,56.6
집_13_남_11585.json,61.9891284487484,59.93,44.02490234375,76.79
집_13_남_10230.json,76.46497252747253,75.62,54.890625,77.76
집_13_여_00344.json,55.45839319923372,77.62,68.966796875,69.55
집_13_남_08832.json,52.198530514319984,90.3,31.248094905064477,92.39
집_13_남_12274.json,74.52358773508345,71.51,66.58659967146758,71.73
집_13_남_13003.json,70.0,73.95,34.64664109606911,78.5
집_13_남_08897.json,73.15671641791045,71.55,46.305795242537314,85.84
집_13_남_11784.json,76.30130426564173,78.05,59.71392021718398,57.83
집_13_남_13604.json,68.26059796345778,62.34,36.9490922101527,84.24
집_13_남_09434.json,48.52000629765413,75.78,43.9150390625,83.08
집_13_남_09943.json,81.07520962890666,82.82,58.392333984375,79.97
집_13_남_09540.json,51.210718132589676,70.49,68.47509765625,78.71
집_13_남_11934.json,55.332322338767426,60.17,49.768310546875,81.13
집_13_남_10241.json,71.47407947699706,77.47,57.112536738821014,80.34
집_13_남_13694.json,67.31138306138305,77.27,49.98046875,70.6
집_13_남_09759.json,42.85842542660201,65.21,55.37890625,71.75
집_13_남_12808.json,83.54919625507861,64.87,33.00567798382022,72.89
집_13_여_00567.json,52.25707575804879,75.53,49.00390625,68.32
집_13_남_10112.json,72.20436807885649,71.11,44.033203125,81.25
집_13_남_13745.json,83.63596212640027,70.86,24.66502176903525,70.87
집_13_남_13165.json,57.026871050295085,69.6,52.16845703125,81.13
집_13_남_09472.json,56.39400563951462,62.72,67.678955078125,84.66
집_13_남_10586.json,64.22540838068181,63.27,34.85600142045455,87.05
집_13_남_11663.json,72.21411305495852,59.76,56.12029863270163,74.46
집_13_남_09167.json,61.818001815031764,75.59,75.51162980313093,90.99
집_13_여_00676.json,67.9210015681231,81.95,72.501220703125,80.02
집_13_남_08175.json,62.762959468667404,62.3,37.58914732100237,85.76
집_13_남_12577.json,71.06536338109939,61.47,24.46447760107313,84.29
집_13_남_11124.json,69.27400203691283,67.75,28.72907431568578,86.44
집_13_여_00057.json,86.9015664436521,92.69,67.71240234375,76.32
집_13_남_12537.json,68.0255583078313,73.49,66.3076171875,75.15
집_13_여_00382.json,80.97825845401681,75.9,64.36747295617431,90.78
집_13_여_00102.json,63.37952092203156,77.91,45.83681322705672,48.04
집_13_남_11221.json,55.87132597018528,75.04,49.888671875,86.27
집_13_남_11368.json,66.130081300813,75.26,47.0166015625,81.93
집_13_남_10506.json,58.50359712230215,70.04,43.897705078125,67.81
집_13_남_11693.json,50.04256094329624,67.66,20.363358101897852,83.86
집_13_남_10211.json,90.0,75.63,81.346923828125,72.54
집_13_남_10239.json,73.18640237145087,66.17,40.071579263294886,72.9
집_13_남_09884.json,57.38392703493375,72.36,46.1796875,85.44
집_13_남_08731.json,73.73421683253596,76.36,65.14697265625,82.83
집_13_남_13909.json,52.696284931776944,71.08,56.224609375,72.26
집_13_남_12504.json,74.96609923126078,65.6,54.0546875,74.82
집_13_여_00731.json,62.109064879286784,69.54,57.026123046875,70.93
집_13_남_11308.json,50.07435361439468,77.07,66.122802734375,74.56
집_13_남_10390.json,61.80109237458903,78.33,33.593830784680236,83.06
집_13_남_08906.json,83.23543577671347,63.81,36.62808086086533,68.66
집_13_남_08390.json,72.97937117655428,70.11,22.647064907992778,80.6
집_13_남_09314.json,69.97604856879654,69.15,48.90625,81.54
집_13_남_09728.json,77.10411229560165,75.69,31.354280711271446,93.8
집_13_남_13684.json,64.77501372983748,86.73,47.09423828125,84.47
집_13_남_10316.json,62.605774920651996,71.8,60.345917360401316,88.96
집_13_남_08569.json,70.0,74.32,57.34619140625,65.52
집_13_남_09038.json,90.0,75.62,30.433975718973084,87.28
집_13_여_00436.json,86.98922748298065,74.85,50.79898139962563,65.01
집_13_남_13748.json,61.25038665249661,69.49,47.26025390625,82.22
집_13_남_13711.json,65.60535382984362,79.22,51.3505859375,68.09
집_13_남_12284.json,65.63628219484883,66.09,68.6650390625,51.5
집_13_남_08248.json,70.97645639042011,76.04,58.22412109375,75.97
집_13_여_00817.json,63.30968577907353,72.5,53.51318359375,79.33
집_13_남_10548.json,77.71880971880972,68.23,46.060791015625,81.92
집_13_남_10728.json,71.35875048952983,69.07,43.6328125,74.32
집_13_여_00224.json,73.36471183652813,85.25,51.567626953125,78.77
집_13_남_08525.json,61.67094382663245,76.45,59.73876953125,88.35
집_13_남_10525.json,61.6987369476996,76.62,43.48668233726422,49.26
집_13_남_10460.json,73.44782208185288,58.73,36.01513671875,86.26
집_13_남_13981.json,80.38935406698565,80.19,45.92578125,71.34
집_13_남_11549.json,63.109340148178035,64.23,44.18359375,75.12
집_13_남_12596.json,50.930066712675405,60.12,45.6015625,65.91
집_13_남_10198.json,83.61151102927946,66.37,45.810546875,64.09
집_13_여_00068.json,68.97233201581028,70.4,43.7294921875,86.95
집_13_남_10104.json,55.07704359878273,63.57,47.1904296875,85.83
집_13_남_12646.json,59.414356787491116,67.96,61.606689453125,86.66
집_13_남_10555.json,62.199263690750115,66.59,46.48375676508092,67.55
집_13_여_00384.json,60.95498662189812,69.49,47.3515625,85.77
집_13_남_09140.json,65.44111595108114,57.49,71.328125,73.83
집_13_남_09893.json,70.27920227920228,63.65,56.0625,72.45
집_13_남_10798.json,72.14131659423789,60.9,42.474365234375,90.03
집_13_남_08974.json,72.84080807050645,73.22,53.3505859375,46.81
집_13_남_11738.json,74.28382941145915,67.82,42.633056640625,80.58
집_13_남_11613.json,70.75220414617768,74.48,19.281508340689513,96.65
집_13_남_10865.json,77.01264460586495,76.15,42.13671875,90.06
집_13_남_12893.json,73.05755395683454,74.94,55.380859375,75.38
집_13_남_10757.json,40.0,57.79,57.14501953125,87.85
집_13_남_09201.json,75.71019824238708,76.28,28.824495372854077,58.97
집_13_남_09858.json,72.91439929444905,82.41,50.972412109375,78.38
집_13_남_10170.json,79.74273927483628,75.82,39.003980250996236,73.93
집_13_남_13895.json,76.50959934703148,75.62,48.426513671875,79.28
집_13_여_00245.json,74.1900276520034,76.5,60.91717444775176,85.78
집_13_여_00101.json,80.03839778322076,72.97,44.87520304280436,88.43
집_13_남_10590.json,71.37900453758367,74.46,56.861083984375,79.41
집_13_여_00774.json,63.589507266926624,80.57,55.0380859375,73.61
집_13_남_11653.json,90.0,77.11,55.625,73.17
집_13_남_10716.json,74.17666169781754,83.27,47.1640625,82.68
집_13_남_12174.json,60.0,73.37,48.43894076228296,84.15
집_13_남_09378.json,74.396441984012,69.74,47.72509765625,79.69
집_13_남_09420.json,60.658976489564495,58.39,27.02477430088836,61.55
집_13_남_10745.json,87.13603681334484,89.07,34.303240210220736,45.73
집_13_남_09092.json,85.20276803488481,78.81,48.939453125,76.58
집_13_남_11921.json,79.32809704281075,75.69,54.1953125,75.68
집_13_남_12686.json,64.9917509457687,81.48,41.59619140625,64.08
집_13_남_09469.json,60.42118537200504,59.55,32.766237044845525,64.79
집_13_남_13065.json,78.40425531914894,69.59,51.36029753989362,81.37
집_13_남_12695.json,77.20693947378379,68.08,50.618408203125,64.77
집_13_여_00632.json,48.254417811653795,87.91,62.14584286618694,78.59
집_13_남_10020.json,82.3506606050102,93.5,81.698486328125,89.41
집_13_남_12812.json,87.58280289859238,73.42,60.427734375,61.9
집_13_남_08587.json,62.00600183978317,78.09,27.642855719069523,74.53
집_13_남_10874.json,80.9986943275787,75.86,65.43701171875,85.53
집_13_남_13404.json,59.25430449754774,57.49,43.654296875,68.78
집_13_남_12485.json,78.94510029428677,83.73,27.35561548766244,86.29
집_13_남_13366.json,89.4771997430957,79.85,58.046875,79.85
집_13_여_00290.json,57.57543338571929,81.4,65.7080078125,85.67
집_13_남_09299.json,58.298728907972304,70.73,44.80078125,73.51
집_13_여_00607.json,53.96308927883822,73.79,55.736082762261745,88.22
집_13_남_09931.json,72.28949930719395,75.68,42.68785769440407,75.42
집_13_남_09882.json,67.91897329925499,81.3,47.532958984375,75.95
집_13_남_13396.json,68.27818777928276,78.22,75.750732421875,71.0
집_13_남_12974.json,51.304078471863704,75.13,30.805974041770828,84.53
집_13_남_11747.json,54.75945300490934,73.46,27.75999941481774,82.92
집_13_남_09373.json,72.38120776143862,75.62,49.00422802681079,65.13
집_13_여_01041.json,74.3771656327344,72.11,71.287841796875,86.67
집_13_남_08850.json,90.0,92.11,68.550674375855,71.4
집_13_남_12858.json,63.55247341655109,72.26,54.12744140625,84.82
집_13_남_13137.json,52.03870931488045,75.52,35.66723806751389,94.39
집_13_남_09642.json,77.55322417230448,78.99,53.28125,80.02
집_13_남_12162.json,63.34605534902933,72.05,50.46728515625,83.81
집_13_남_12529.json,78.4815170268392,70.47,64.1884765625,79.7
집_13_남_09512.json,59.37492428831011,71.81,58.870361328125,65.61
집_13_여_00429.json,73.6910569105691,84.51,42.2509765625,76.72
집_13_남_13765.json,60.0,72.72,57.06775784755736,75.4
집_13_남_09351.json,87.29489143102604,70.48,41.85425647191986,80.07
집_13_여_00657.json,70.0,74.31,37.972110391026234,74.57
집_13_남_10154.json,66.24821823543869,69.45,46.923828125,77.42
집_13_남_11574.json,76.846890766452,80.25,31.398129993067222,82.62
집_13_남_10186.json,70.80121580547112,64.25,72.7421875,54.17
집_13_남_13187.json,68.99873015873015,74.64,62.0478515625,68.81
집_13_남_10986.json,72.09706480674222,71.54,68.656005859375,77.36
집_13_여_00200.json,65.81041388518024,76.52,19.83024580110759,82.07
집_13_남_13705.json,90.0,82.25,17.033010808156305,94.11
집_13_남_13774.json,64.00767006161198,75.12,25.10254456181461,72.72
집_13_남_13530.json,61.80504174169259,78.64,58.52880859375,79.47
집_13_여_00109.json,84.46192875638603,60.42,45.154052734375,82.08
집_13_여_01139.json,90.0,74.38,71.755615234375,80.67
집_13_남_09097.json,50.2272284800445,60.03,29.956890082329476,81.78
집_13_남_12422.json,54.19266676651618,71.22,17.96739919510539,61.03
집_13_남_12528.json,59.758365481264356,70.34,44.6787109375,70.53
집_13_남_12582.json,90.0,69.52,27.36410269574451,74.17
집_13_여_00269.json,76.64919557073264,64.05,70.6796875,78.95
집_13_남_13698.json,75.0940853063758,61.02,40.35881028607323,64.93
집_13_남_13367.json,60.95621810367983,79.15,42.8125,72.92
집_13_여_00741.json,78.88875813960341,95.66,39.34014246780529,78.36
집_13_남_09036.json,70.0,76.3,37.57786541584258,79.97
집_13_남_08388.json,50.248588913742736,58.01,48.03955078125,85.05
집_13_남_11127.json,73.30536921376616,74.64,41.017425247675945,90.26
집_13_남_09790.json,66.12518797268253,76.03,70.14680209468047,73.45
집_13_남_13126.json,75.61461499493414,72.68,49.242919921875,88.7
집_13_남_09950.json,65.52098383212935,88.84,91.166015625,81.72
집_13_남_10016.json,83.919767371662,85.21,28.42273063445493,91.73
집_13_여_00071.json,60.14671488282534,76.14,34.336532630753794,93.04
집_13_남_09995.json,69.3817209828313,63.03,47.137939453125,82.06
집_13_남_12553.json,62.72589839658367,66.27,20.82234080874577,51.92
집_13_남_10686.json,68.56834327934072,77.69,62.417236328125,72.03
집_13_남_13289.json,70.35218602558248,70.8,45.7578125,71.82
집_13_남_08877.json,77.63210702341136,74.23,70.25390625,71.87
집_13_남_12762.json,71.06617219313554,79.77,45.171875,70.02
집_13_남_12067.json,71.21343996542774,71.84,46.471923828125,68.15
집_13_남_10450.json,80.0,71.32,50.68367207353697,85.16
집_13_남_12238.json,57.31084210448603,70.92,46.65283203125,86.42
집_13_남_08679.json,73.27773895488781,61.86,21.213719507382628,68.69
집_13_여_00417.json,74.35796170146263,76.12,60.880557793086716,80.96
집_13_남_11542.json,48.262459593766586,75.4,42.17919921875,65.72
집_13_남_13948.json,50.36060956232846,71.03,65.955322265625,44.79
집_13_남_11695.json,71.53861148932688,75.76,29.57776527117838,82.32
집_13_여_00168.json,77.62327409547486,75.92,48.929931640625,76.47
집_13_여_00893.json,74.095314850634,86.25,50.94384765625,79.68
집_13_여_00648.json,66.34453463155037,78.39,54.09109319470095,64.62
집_13_남_08599.json,71.39767266728825,65.46,33.0819422062893,86.99
집_13_남_13488.json,77.7454488753752,73.2,55.703125,74.46
집_13_남_12552.json,67.41249331950077,69.66,44.3173828125,77.6
집_13_남_12612.json,63.337298082396124,77.61,85.27898895627654,89.72
집_13_남_12292.json,49.499551276821414,73.35,46.484375,83.08
집_13_남_08268.json,71.90123003113357,74.87,31.497856167939442,87.81
집_13_남_10203.json,54.227403720199106,67.52,50.984619140625,69.52
집_13_남_11517.json,66.82614691856504,72.07,38.06224797327137,87.95
집_13_남_13095.json,63.68632194909053,75.11,58.7197265625,75.14
집_13_남_12008.json,73.80646350681194,88.81,77.542724609375,67.23
집_13_여_00267.json,75.71603787469951,88.47,48.279052734375,78.52
집_13_남_12089.json,60.78833967046894,74.61,53.83154296875,67.03
집_13_남_12212.json,79.84069129586732,68.83,47.72973500631366,69.03
집_13_남_09313.json,62.072968490878935,72.85,36.93669308081986,86.89
집_13_남_08430.json,71.48148148148148,81.37,49.0234375,75.83
집_13_남_13061.json,60.0,66.18,24.420002698572162,85.37
집_13_여_00356.json,68.44952185812693,75.51,42.72200417126457,78.3
집_13_남_12151.json,74.16239186758804,69.89,64.20751953125,81.54
집_13_남_13560.json,58.167415271539404,72.38,51.68796859961063,94.85
집_13_남_08417.json,90.0,58.42,83.61669921875,80.38
집_13_남_10436.json,58.882454923717056,63.32,54.95570388349515,91.33
집_13_남_10172.json,77.6315382319439,95.22,40.6455078125,83.54
집_13_남_11626.json,78.33002184175298,56.03,18.984873245966966,86.77
집_13_남_10487.json,74.64391151787316,87.54,42.847473643209185,70.04
집_13_남_09989.json,65.95272228153118,73.54,45.61452683047969,72.88
집_13_여_00239.json,63.72833723653396,76.05,68.36865234375,75.91
집_13_남_11301.json,70.0,83.12,53.71337890625,69.19
집_13_남_13818.json,65.16596868892695,73.12,50.486328125,69.51
집_13_남_13351.json,65.58081186072205,69.46,50.234375,81.86
집_13_남_12895.json,78.90307736554502,65.74,19.02678294577376,89.65
집_13_남_13446.json,67.62745028951294,72.52,55.873046875,84.96
집_13_남_10890.json,61.517775053631624,73.44,39.697265625,64.58
집_13_남_11829.json,76.14895369912671,71.49,50.35302734375,72.46
집_13_남_09737.json,77.39803305816206,75.31,24.628383104270416,86.15
집_13_남_12532.json,73.91264405496432,60.24,20.196627966148668,84.33
집_13_여_00581.json,65.971763354145,74.3,51.4248046875,74.81
집_13_남_11610.json,74.46923917000365,77.25,49.76171875,63.4
집_13_남_08448.json,55.268451602542044,69.19,42.51806640625,80.43
집_13_남_12319.json,72.77327935222672,72.59,59.267822265625,85.64
집_13_남_10217.json,90.0,74.96,58.59746454427728,64.27
집_13_여_00089.json,78.27213907615013,73.88,22.5512958740294,86.39
집_13_남_13415.json,74.88545113118126,73.35,61.80224609375,81.41
집_13_남_11460.json,85.21310734463276,69.3,41.8818359375,70.3
집_13_여_00345.json,61.08671938914644,69.91,43.12517383451647,84.97
집_13_남_13007.json,80.58569951483338,76.85,51.466796875,88.28
집_13_남_13618.json,57.498525073746315,70.62,44.13623046875,81.22
집_13_남_10820.json,76.22552524102572,67.46,79.9853515625,77.86
집_13_남_13106.json,59.17357992073976,89.59,41.91162109375,75.04
집_13_여_00086.json,80.0,83.12,40.335693359375,80.71
집_13_남_10610.json,70.11435329952528,74.67,56.56005859375,69.73
집_13_남_08393.json,77.55183435904776,75.57,38.216592882876235,59.77
집_13_남_11879.json,53.62333210509273,65.43,17.985243611665915,76.38
집_13_남_11912.json,50.0,60.67,28.684254753417164,82.88
집_13_남_12984.json,61.10636962187303,79.85,21.837431529611294,65.54
집_13_남_10860.json,48.72791891536133,71.08,37.0267959520411,80.68
집_13_남_08324.json,80.04272249030623,74.56,39.137522865453874,89.43
집_13_여_00276.json,81.40749837462977,75.01,48.27734375,85.35
집_13_남_08647.json,69.05882352941177,78.82,25.65429298270856,50.16
집_13_남_09457.json,73.49781911609472,94.59,64.74951171875,50.93
집_13_남_12742.json,50.87620549138276,64.53,31.895610096372756,72.13
집_13_남_09380.json,62.52698935393941,73.99,46.8896484375,65.26
집_13_남_09357.json,51.54132771876097,79.64,42.107666015625,67.7
집_13_남_08187.json,67.84628777838412,74.56,58.53564453125,68.97
집_13_여_00625.json,72.55514984996927,76.92,49.35205078125,73.69
집_13_남_09562.json,54.74742036787797,70.68,48.37558716209008,80.51
집_13_남_12489.json,74.43995784754864,68.59,57.14456212337747,86.33
집_13_남_13230.json,60.73720142885123,73.84,44.94177942750352,87.67
집_13_남_10437.json,44.94090136054422,76.61,52.98388671875,78.36
집_13_남_11665.json,51.31525015069319,75.19,55.54803585856642,88.6
집_13_남_08591.json,85.47092224108835,62.37,36.39348106382188,88.3
집_13_남_09694.json,68.26017459137438,88.71,36.77978515625,38.82
집_13_남_12606.json,87.85688264376789,66.97,42.998046875,57.48
집_13_남_12692.json,84.2793870906808,83.05,40.55741717269482,79.06
집_13_남_10872.json,59.84216501744825,79.83,20.819114729918077,66.13
집_13_여_00435.json,76.75354521937805,76.46,66.34228515625,72.89
집_13_남_10271.json,61.573983139120216,75.54,42.95361328125,76.76
집_13_남_09750.json,58.92683388508141,64.71,45.914794921875,87.46
집_13_남_11185.json,59.9595119006554,94.16,43.96920240546309,83.27
집_13_남_08828.json,70.25093505610337,68.02,48.6201171875,68.35
집_13_남_09521.json,54.92686492907838,69.79,55.703125,77.18
집_13_남_12694.json,66.12025901942646,75.09,60.741614300271735,80.96
집_13_여_00040.json,70.68734335839599,72.39,35.533116849741546,86.42
집_13_남_12659.json,60.90838784286798,75.21,40.98625353554375,73.71
집_13_남_10221.json,58.39970362250439,61.37,53.96533203125,86.56
집_13_남_08792.json,50.49902037617555,68.25,48.958740234375,88.48
집_13_남_13031.json,70.18900840769439,79.61,61.38589047555798,81.8
집_13_여_00583.json,75.90283425198037,76.5,45.353826928592156,87.74
집_13_여_00201.json,50.54464503339237,76.27,19.92405967398132,79.42
집_13_남_08398.json,70.05673483643137,57.98,38.978830149446765,80.98
집_13_남_11199.json,81.72834661244254,71.01,29.54482338543171,59.88
집_13_남_09449.json,85.34276157005547,76.15,28.879709985660195,81.27
집_13_남_08823.json,76.79608750027987,74.16,64.32379036007909,80.43
집_13_남_08577.json,65.56670193600046,89.37,48.458251953125,72.99
집_13_남_12126.json,58.64300490673779,89.59,70.94482421875,80.66
집_13_남_10185.json,87.18143459915612,76.23,100.0,84.19
집_13_남_12377.json,74.0699137048413,70.87,40.63671875,70.68
집_13_남_12322.json,54.736190987398714,73.66,37.70483772086733,89.72
집_13_여_00023.json,79.83382985766303,75.18,56.89269537950257,89.08
집_13_남_11275.json,70.0,78.28,33.120759632161864,92.08
집_13_남_12996.json,58.624399615754086,88.2,36.8310546875,70.77
집_13_남_09019.json,71.44226579520696,86.34,45.67138671875,67.15
집_13_남_09896.json,68.89999778339318,68.45,44.551513671875,76.76
집_13_여_00646.json,64.53758939473225,82.99,43.125,63.73
집_13_여_00297.json,65.10784792329773,78.44,73.250244140625,62.45
집_13_남_09152.json,67.33495590209387,76.93,48.9990234375,81.64
집_13_남_08436.json,55.2030299385045,66.41,35.997521821675285,74.41
집_13_남_13975.json,65.1897558783885,71.45,48.238525390625,75.05
집_13_남_10375.json,40.34839003299579,74.97,47.09716796875,70.4
집_13_남_11383.json,57.96372189252984,76.07,30.03621498362289,79.0
집_13_남_09452.json,52.401100271130744,76.24,52.8076171875,62.05
집_13_여_00337.json,76.33720030935808,84.0,50.3662109375,79.35
집_13_남_13334.json,77.61895744262438,61.64,48.041015625,76.62
집_13_남_08561.json,79.14160445550421,80.63,54.25390625,69.91
집_13_남_08860.json,62.63746080015204,70.3,20.972074138621522,84.34
집_13_남_11401.json,72.35449643096653,63.19,55.80419921875,76.84
집_13_남_10760.json,85.18314724381166,67.04,38.2958984375,83.5
집_13_남_10143.json,53.63992338173151,72.38,90.19775390625,85.28
집_13_여_00171.json,78.83019544558006,74.5,50.859619140625,55.87
집_13_남_12806.json,68.3229078613694,68.93,83.166015625,85.41
집_13_남_11147.json,65.71374071803257,68.94,43.9501953125,68.34
집_13_남_11382.json,78.17498921268017,89.23,59.989013671875,63.24
집_13_남_09776.json,90.0,63.32,30.968300811911305,67.69
집_13_남_12248.json,72.30998655421098,64.33,49.295654296875,76.17
집_13_남_13321.json,78.33520257072648,70.54,41.935700554429395,83.75
집_13_남_08458.json,59.59705110546689,59.54,32.23776526511185,64.67
집_13_남_13264.json,64.04764153269086,66.38,32.15831065754371,80.24
집_13_남_12180.json,71.78995417003651,69.04,46.0244140625,77.17
집_13_여_00351.json,67.62661712083677,64.06,49.12060546875,70.88
집_13_남_13601.json,75.09219858156028,73.36,50.9248046875,76.68
집_13_남_08944.json,50.45226195053185,72.66,60.15869140625,86.33
집_13_남_10674.json,73.9494285352026,73.09,42.18017578125,69.79
집_13_남_10931.json,81.34994491058563,69.25,38.02605997876542,89.56
집_13_남_09236.json,64.85319558490289,73.93,39.318359375,79.31
집_13_여_01117.json,87.46424037240796,74.14,59.276611328125,76.34
집_13_남_09388.json,71.74253483742535,56.7,29.416483133686317,80.27
집_13_여_05364.json,67.55090075295892,93.73,52.42041015625,73.97
집_13_여_02947.json,75.20161950295042,91.88,58.974609375,75.62
집_13_여_03145.json,68.01599005348177,67.7,41.796875,89.39
집_13_여_03799.json,53.08972789605485,75.55,56.4138407793167,70.35
집_13_여_04189.json,76.14669727488152,84.64,41.966796875,78.14
집_13_여_05314.json,82.8490269087559,73.45,67.37901160286654,86.11
집_13_여_02860.json,66.65349478667423,73.11,27.277248269662454,61.35
집_13_여_03165.json,88.73692802850431,74.89,53.378115868055396,84.25
집_13_여_02248.json,55.041268660067615,75.14,40.09619140625,75.13
집_13_여_03272.json,64.81504485852312,69.21,52.355712890625,87.94
집_13_여_01932.json,70.38532239122944,64.92,39.33119605258416,89.62
집_13_여_04279.json,82.59159419285541,75.01,77.4033203125,62.14
집_13_여_02143.json,62.12158073105785,78.24,53.9501953125,85.73
집_13_여_03448.json,62.945838695838695,72.94,24.244261281370655,65.33
집_13_여_03561.json,77.12246003155094,76.62,57.40300044809988,77.4
집_13_여_01255.json,90.0,86.45,41.423095703125,82.58
집_13_여_04531.json,50.0,72.95,43.30697373585094,91.61
집_13_여_02173.json,63.515371198612456,79.0,31.588018458227367,87.69
집_13_여_05392.json,61.760122230710465,70.6,66.07177734375,82.19
집_13_여_03874.json,74.05922424769587,68.27,47.96728990826197,86.61
집_13_여_03642.json,81.19339817742731,70.73,47.64453125,66.29
집_13_여_01605.json,78.0217921783044,59.82,25.79078974562097,87.57
집_13_여_01299.json,72.0190964629189,72.19,30.209307163090635,81.92
집_13_여_02853.json,74.27545115521454,94.23,51.90625,76.97
집_13_여_04962.json,65.54253308128544,75.22,31.63650399239918,81.59
집_13_여_03502.json,83.38129203179132,74.43,51.3955078125,61.87
집_13_여_04974.json,75.33575028738173,67.41,29.087200148941108,75.99
집_13_여_01704.json,82.71708185053382,84.16,63.65234375,84.68
집_13_여_04819.json,75.45270978865604,85.24,70.5341796875,76.17
집_13_여_04759.json,71.4762550099478,92.01,52.794189453125,59.24
집_13_여_02531.json,80.7483870967742,75.08,51.96435546875,77.11
집_13_여_01279.json,82.15951159360395,74.91,30.799839681801686,91.75
집_13_여_01307.json,72.46327179002972,76.08,35.192340484366426,80.44
집_13_여_01476.json,71.05713683322793,68.86,59.77294921875,91.78
집_13_여_04313.json,70.1355066795224,74.77,57.138671875,48.29
집_13_여_05308.json,73.32595195003371,74.22,65.234375,71.88
집_13_여_02571.json,77.0992561818735,68.69,52.905517578125,81.44
집_13_여_01728.json,80.0,75.54,71.1923828125,71.23
집_13_여_01705.json,56.808873868018544,71.89,47.65937581242689,84.17
집_13_여_01541.json,70.5918982177494,74.22,39.798828125,58.27
집_13_여_01910.json,81.31724946443332,70.3,45.82763671875,81.36
집_13_여_03340.json,74.71729798575404,80.09,46.2482869387449,77.39
집_13_여_02421.json,54.514170891843264,75.42,25.06784726096112,78.98
집_13_여_01325.json,73.98341887090407,75.67,53.591552734375,84.43
집_13_여_05215.json,85.61646885345438,65.29,51.1391487256325,85.83
집_13_여_04517.json,69.13793225623583,76.52,69.08601721938776,90.73
집_13_여_01706.json,61.895290994668635,90.82,52.81005859375,85.34
집_13_여_02349.json,74.4415227413743,68.09,42.46826171875,75.07
집_13_여_04932.json,76.7068868666442,75.44,53.025390625,82.17
집_13_여_02470.json,70.0,80.54,57.056640625,51.98
집_13_여_05384.json,69.70489505319844,77.14,44.649169921875,89.02
집_13_여_04890.json,55.26685305995651,75.21,25.398181426644857,79.62
집_13_여_03095.json,72.43738400710079,62.89,50.3125,86.51
집_13_여_04215.json,70.1830306875937,67.43,53.846435546875,85.1
집_13_여_02477.json,72.4071449499188,83.19,50.7666015625,65.44
집_13_여_02769.json,69.68065427972306,88.62,73.326904296875,77.18
집_13_여_02410.json,68.71296000284171,78.41,55.787109375,87.81
집_13_여_04918.json,71.82215645863059,69.39,52.841796875,89.54
집_13_여_02311.json,88.47524913169084,64.15,50.875244140625,50.62
집_13_여_03643.json,79.52628148011001,75.41,52.64394690249206,86.63
집_13_여_05042.json,58.48699466978594,82.18,44.3505859375,92.04
집_13_여_05358.json,72.75265746469935,78.65,66.8974609375,84.22
집_13_여_04659.json,85.51672824302133,74.35,67.382568359375,76.38
집_13_여_02288.json,64.93193940687007,77.2,53.09327667745344,76.17
집_13_여_05252.json,74.84939461639514,83.76,46.32580585710991,95.63
집_13_여_05430.json,78.73510067584563,82.35,91.5283203125,87.51
집_13_여_01591.json,74.1396384899181,93.94,49.59228515625,83.56
집_13_여_03635.json,85.03576537911302,72.35,49.86603700040236,86.25
집_13_여_03514.json,67.34586966418041,69.57,55.328125,81.6
집_13_여_04828.json,64.09467951403435,76.97,68.7734375,73.33
집_13_여_01506.json,68.25840442671287,57.88,36.46337890625,70.09
집_13_여_03894.json,60.0,64.27,23.272860453723244,92.9
집_13_여_04152.json,67.5863577371246,78.3,95.80518361368249,89.79
집_13_여_05325.json,76.78832462415234,75.13,47.979248046875,80.92
